,agic_sortid,taxable_year,agic,county,all_returns,all_joint_returns,all_taxable_returns,dependents_on_returns,adjusted_gross_income,tax_assessed
18977,15,2016,"50,000 to 59,999",Tehama,1396,837,1071,1295,76617000,1004000
18978,13,2010,"35,000 to 39,999",Tehama,1082,556,909,1103,40484000,412000
18979,4,2007,"6,000 to 8,999",Tehama,1004,179,157,376,7545000,6000
18980,18,2006,"80,000 to 89,999",Tehama,482,410,476,480,40848000,1098000
18981,14,2013,"40,000 to 49,999",Tehama,1642,904,1052,1574,73340000,708000
18982,26,2007,"1,000,000 and over",Tehama,,,,0,15094000,1421000
18983,24,2007,"400,000 to 499,999",Tehama,,,21,27,9340000,693000
18984,10,2014,"24,000 to 26,999",Tehama,866,286,322,746,22067000,75000
18985,23,2016,"300,000 to 399,999",Tehama,51,43,51,38,17443000,1200000
18986,9,2007,"21,000 to 23,999",Tehama,1007,352,378,831,22642000,76000
18987,12,2016,"30,000 to 34,999",Tehama,1347,502,632,1175,43672000,256000
18988,13,2004,"35,000 to 39,999",Tehama,1011,593,667,979,37836000,384000
18989,25,2004,"500,000 to 999,999",Tehama,22,16,22,,14972000,1219000
18990,5,2003,"9,000 to 11,999",Tehama,1099,230,227,564,11522000,11000
18991,7,2007,"15,000 to 17,999",Tehama,1108,309,430,713,18321000,32000
18992,6,2007,"12,000 to 14,999",Tehama,1073,226,293,582,14489000,16000
18993,8,2003,"18,000 to 20,999",Tehama,1056,388,452,716,20575000,77000
18994,11,2007,"27,000 to 29,999",Tehama,898,376,398,761,25585000,141000
18995,1,2008,Zero and Deficit,Tehama,401,199,,165,-20667000,2000
18996,26,2012,"1,000,000 and over",Tehama,11,10,11,14,112034000,14464000
18997,2,2010,"1 to 2,999",Tehama,895,165,22,326,1131000,0
18998,26,2016,"1,000,000 and over",Tehama,14,10,14,,74301000,9350000
18999,20,2005,"100,000 to 149,999",Tehama,617,555,615,572,73177000,3175000
19000,20,2009,"100,000 to 149,999",Tehama,819,726,816,781,97050000,4113000
19001,26,2014,"1,000,000 and over",Tehama,13,11,13,10,19750000,2141000
19002,11,2011,"27,000 to 29,999",Tehama,812,374,287,864,23130000,93000
19003,22,2006,"200,000 to 299,999",Tehama,114,93,114,96,27654000,1842000
19004,12,2003,"30,000 to 34,999",Tehama,1193,619,708,1044,38674000,338000
19005,20,2012,"100,000 to 149,999",Tehama,895,777,890,774,106784000,4104000
19006,22,2016,"200,000 to 299,999",Tehama,199,169,198,129,47434000,2974000
19007,9,2016,"21,000 to 23,999",Tehama,1090,299,469,787,24507000,65000
19008,25,2016,"500,000 to 999,999",Tehama,41,36,41,18,27997000,2427000
19009,11,2004,"27,000 to 29,999",Tehama,882,404,432,746,25130000,173000
19010,17,2016,"70,000 to 79,999",Tehama,757,577,721,761,56613000,1091000
19011,18,2009,"80,000 to 89,999",Tehama,473,388,469,426,40133000,1183000
19012,13,2008,"35,000 to 39,999",Tehama,1093,547,625,1011,40910000,314000
19013,6,2015,"12,000 to 14,999",Tehama,1079,177,205,629,14614000,12000
19014,25,2012,"500,000 to 999,999",Tehama,18,15,18,12,12929000,1101000
19015,2,2006,"1 to 2,999",Tehama,614,110,27,130,902000,0
19016,2,2014,"1 to 2,999",Tehama,739,140,,230,1019000,0
19017,17,2005,"70,000 to 79,999",Tehama,733,626,723,710,54959000,1396000
19018,12,2015,"30,000 to 34,999",Tehama,1330,500,624,1220,43100000,257000
19019,25,2014,"500,000 to 999,999",Tehama,30,25,30,18,18801000,1519000
19020,15,2015,"50,000 to 59,999",Tehama,1288,801,1012,1233,70674000,922000
19021,16,2010,"60,000 to 69,999",Tehama,858,669,846,762,55668000,1191000
19022,20,2004,"100,000 to 149,999",Tehama,569,511,569,572,67619000,3069000
19023,8,2008,"18,000 to 20,999",Tehama,1017,329,409,758,19852000,43000
19024,18,2013,"80,000 to 89,999",Tehama,490,396,482,442,41585000,1023000
19025,15,2014,"50,000 to 59,999",Tehama,1207,776,940,1168,66099000,848000
19026,7,2016,"15,000 to 17,999",Tehama,1094,204,362,657,18062000,19000
19027,5,2009,"9,000 to 11,999",Tehama,1132,239,156,617,11900000,8000
19028,24,2010,"400,000 to 499,999",Tehama,,,,,3950000,305000
19029,18,2012,"80,000 to 89,999",Tehama,459,383,447,427,38894000,960000
19030,12,2007,"30,000 to 34,999",Tehama,1408,634,711,1218,45625000,315000
19031,19,2010,"90,000 to 99,999",Tehama,376,317,374,332,35744000,1235000
19032,18,2007,"80,000 to 89,999",Tehama,537,444,532,506,45438000,1202000
19033,26,2003,"1,000,000 and over",Tehama,,,,,12045000,1077000
19034,15,2007,"50,000 to 59,999",Tehama,1232,905,1025,1244,67416000,897000
19035,10,2010,"24,000 to 26,999",Tehama,887,359,372,983,22607000,97000
19036,8,2009,"18,000 to 20,999",Tehama,999,329,397,893,19501000,53000
19037,19,2014,"90,000 to 99,999",Tehama,408,334,403,369,38731000,1114000
19038,9,2005,"21,000 to 23,999",Tehama,1004,384,423,757,22545000,95000
19039,17,2015,"70,000 to 79,999",Tehama,679,519,656,636,50686000,1010000
19040,9,2008,"21,000 to 23,999",Tehama,1012,360,369,826,22824000,67000
19041,24,2009,"400,000 to 499,999",Tehama,,,,,3514000,252000
19042,13,2016,"35,000 to 39,999",Tehama,1189,456,609,1060,44547000,338000
19043,8,2007,"18,000 to 20,999",Tehama,1019,311,443,701,19854000,55000
19044,2,2008,"1 to 2,999",Tehama,732,126,35,174,985000,3000
19045,2,2004,"1 to 2,999",Tehama,629,107,18,126,969000,0
19046,6,2012,"12,000 to 14,999",Tehama,1071,216,216,714,14436000,12000
19047,14,2006,"40,000 to 49,999",Tehama,1572,1024,1099,1526,70419000,731000
19048,3,2003,"3,000 to 5,999",Tehama,890,132,189,257,4037000,4000
19049,24,2004,"400,000 to 499,999",Tulare,137,120,137,118,61231000,4685000
19050,17,2015,"70,000 to 79,999",Tulare,5279,3413,4973,6282,395042000,7750000
19051,10,2015,"24,000 to 26,999",Tulare,7837,2236,2367,9828,199595000,566000
19052,26,2013,"1,000,000 and over",Tulare,125,104,123,87,336580000,30782000
19053,14,2012,"40,000 to 49,999",Tulare,10719,5397,5916,14149,478897000,4068000
19054,8,2015,"18,000 to 20,999",Tulare,9387,2103,2865,10619,182823000,289000
19055,12,2003,"30,000 to 34,999",Tulare,7435,3701,3669,9191,240752000,1708000
19056,19,2005,"90,000 to 99,999",Tulare,2291,2017,2271,2810,216998000,6745000
19057,1,2013,Zero and Deficit,Tulare,1870,884,37,889,-517931000,90000
19058,23,2009,"400,000 to 499,999",Tulare,137,122,137,163,60664000,4523000
19059,23,2008,"300,000 to 399,999",Tulare,346,311,342,320,119739000,8193000
19060,3,2003,"3,000 to 5,999",Tulare,7433,893,1663,4302,33868000,29000
19061,1,2011,Zero and Deficit,Tulare,2203,1026,34,991,-515960000,14000
19062,25,2011,"500,000 to 999,999",Tulare,238,200,238,223,164197000,12684000
19063,16,2008,"60,000 to 69,999",Tulare,5973,4065,5266,7050,387249000,6151000
19064,3,2009,"3,000 to 5,999",Tulare,7115,995,1027,4461,32543000,22000
19065,25,2010,"500,000 to 999,999",Tulare,217,184,216,189,146142000,12048000
19066,5,2012,"9,000 to 11,999",Tulare,10178,1626,691,9758,106807000,53000
19067,12,2013,"30,000 to 34,999",Tulare,10095,4093,3260,15853,326845000,1332000
19068,13,2013,"35,000 to 39,999",Tulare,7803,3614,3053,11627,291887000,1614000
19069,17,2003,"70,000 to 79,999",Tulare,3650,3116,3604,4230,273085000,6788000
19070,13,2009,"40,000 to 49,999",Tulare,10161,5411,9302,12604,454780000,5907000
19071,18,2007,"80,000 to 89,999",Tulare,3616,2918,3522,4203,306525000,7427000
19072,5,2003,"9,000 to 11,999",Tulare,9602,1801,1736,9145,100397000,80000
19073,10,2008,"24,000 to 26,999",Tulare,7144,2475,2214,9242,182009000,547000
19074,14,2015,"40,000 to 49,999",Tulare,12382,5786,6584,16247,552731000,4462000
19075,2,2008,"1 to 2,999",Tulare,4199,607,198,1509,6165000,3000
19076,7,2011,"15,000 to 17,999",Tulare,10128,2311,2202,13501,166854000,154000
19077,12,2005,"30,000 to 34,999",Tulare,7930,3778,3487,10246,256932000,1618000
19078,12,2014,"30,000 to 34,999",Tulare,10481,4077,3364,16011,339771000,1387000
19079,1,2016,Zero and Deficit,Tulare,1643,785,20,789,-411623000,39000
19080,6,2011,"12,000 to 14,999",Tulare,10432,2075,1610,12644,140426000,81000
19081,20,2013,"100,000 to 149,999",Tulare,7531,6550,7479,9146,905754000,32527000
19082,16,2013,"60,000 to 69,999",Tulare,6174,3833,5349,7439,400357000,6259000
19083,26,2011,"1,000,000 and over",Tulare,132,113,130,125,393868000,30650000
19084,21,2005,"150,000 to 199,999",Tulare,1524,1363,1512,1538,258971000,14051000
19085,17,2009,"80,000 to 89,999",Tulare,3490,2778,3454,4008,295794000,8373000
19086,23,2004,"300,000 to 399,999",Tulare,303,267,301,285,103892000,7613000
19087,16,2012,"60,000 to 69,999",Tulare,6177,3932,5381,7508,400360000,6194000
19088,13,2008,"35,000 to 39,999",Tulare,7173,3464,3211,9568,268110000,1688000
19089,11,2004,"27,000 to 29,999",Tulare,5595,2351,2091,7120,159161000,815000
19090,14,2011,"40,000 to 49,999",Tulare,10510,5470,5888,13909,470312000,3955000
19091,22,2015,"200,000 to 299,999",Tulare,1619,1404,1605,1564,385657000,22931000
19092,21,2011,"150,000 to 199,999",Tulare,2072,1886,2057,2336,351864000,17175000
19093,8,2011,"18,000 to 20,999",Tulare,8989,2536,2274,12299,175030000,247000
19094,15,2004,"50,000 to 59,999",Tulare,6855,4807,6180,8022,375640000,5895000
19095,21,2014,"150,000 to 199,999",Tulare,2709,2434,2694,3004,461285000,22646000
19096,25,2016,"500,000 to 999,999",Tulare,375,333,368,324,256563000,20452000
19097,23,2006,"300,000 to 399,999",Tulare,352,312,350,354,121748000,8563000
19098,13,2007,"35,000 to 39,999",Tulare,6904,3309,3417,8875,258404000,1824000
19099,8,2016,"18,000 to 20,999",Tulare,9544,1988,3091,10053,186109000,303000
19100,7,2016,"15,000 to 17,999",Tulare,10223,1776,2744,10484,168379000,177000
19101,19,2003,"90,000 to 99,999",Tulare,1946,1771,1927,2287,184507000,5977000
19102,12,2010,"30,000 to 34,999",Tulare,9252,3961,5655,14705,299699000,1818000
19103,21,2013,"150,000 to 199,999",Tulare,2412,2145,2388,2512,409885000,20092000
19104,16,2015,"60,000 to 69,999",Tulare,6427,3814,5488,7652,415944000,6416000
19105,5,2009,"9,000 to 11,999",Tulare,9881,1834,1049,10104,103590000,59000
19106,9,2013,"21,000 to 23,999",Tulare,8238,2425,2141,11265,185275000,347000
19107,15,2005,"50,000 to 59,999",Tulare,7011,4864,6057,8505,384332000,5632000
19108,15,2016,"50,000 to 59,999",Tulare,9542,4957,6627,11484,522222000,5998000
19109,2,2009,"1 to 2,999",Tulare,5075,762,181,2319,7101000,14000
19110,6,2013,"12,000 to 14,999",Tulare,10694,1888,1534,11918,144205000,81000
19111,15,2003,"50,000 to 59,999",Tulare,6838,4913,6274,8234,374691000,5986000
19112,25,2004,"500,000 to 999,999",Tulare,211,184,208,203,144481000,11419000
19113,10,2009,"27,000 to 29,999",Tulare,6331,2417,3293,9242,180324000,888000
19114,19,2004,"90,000 to 99,999",Tulare,2048,1838,2038,2488,194016000,6353000
19115,5,2007,"9,000 to 11,999",Tulare,9365,1434,1069,8248,98279000,64000
19116,15,2010,"50,000 to 59,999",Tulare,7440,4465,7217,9139,406964000,6968000
19117,3,2011,"3,000 to 5,999",Tulare,6631,866,1062,3918,30383000,22000
19118,13,2015,"35,000 to 39,999",Tulare,8772,3645,3361,12744,328209000,1793000
19119,2,2016,"1 to 2,999",Tulare,3697,449,98,1166,6206000,1000
19120,23,2015,"300,000 to 399,999",Tulare,489,430,483,447,168615000,11299000
19121,17,2006,"70,000 to 79,999",Tulare,4277,3342,4087,5001,319911000,6934000
19122,2,2004,"1 to 2,999",Tulare,4333,539,207,1829,7071000,4000
19123,3,2006,"3,000 to 5,999",Tulare,6609,709,1478,3628,30240000,28000
19124,16,2014,"60,000 to 69,999",Tulare,6211,3841,5350,7392,402805000,6135000
19125,18,2003,"80,000 to 89,999",Tulare,2657,2374,2637,3145,225086000,6455000
19126,4,2011,"6,000 to 8,999",Tulare,8738,1248,1056,7172,66041000,47000
19127,4,2006,"6,000 to 8,999",Tulare,8769,1090,1219,6336,66110000,54000
19128,9,2016,"21,000 to 23,999",Tulare,9261,2274,3005,10473,208104000,442000
19129,11,2012,"27,000 to 29,999",Tulare,6770,2423,2000,10692,192715000,645000
19130,3,2013,"3,000 to 5,999",Tulare,6414,691,1104,3069,29461000,24000
19131,11,2014,"27,000 to 29,999",Tulare,7065,2400,2219,10244,201296000,672000
19132,2,2013,"1 to 2,999",Tulare,4124,568,143,1409,5981000,6000
19133,12,2008,"30,000 to 34,999",Tulare,9230,3825,3339,12727,298752000,1445000
19134,6,2016,"12,000 to 14,999",Tulare,11065,1585,1708,10396,149501000,93000
19135,24,2012,"400,000 to 499,999",Tulare,181,161,181,207,80769000,5955000
19136,18,2016,"80,000 to 89,999",Tulare,4508,3118,4389,5162,381951000,8788000
19137,18,2010,"80,000 to 89,999",Tulare,3496,2759,3463,4007,296354000,8471000
19138,19,2011,"90,000 to 99,999",Tulare,2716,2237,2677,3184,257435000,6860000
19139,1,2009,Zero and Deficit,Tulare,2245,1126,54,1223,-557567000,20000
19140,18,2012,"80,000 to 89,999",Tulare,3566,2705,3458,4215,302327000,7053000
19141,24,2014,"400,000 to 499,999",Tulare,249,219,245,188,110567000,8073000
19142,17,2005,"70,000 to 79,999",Tulare,4043,3251,3940,4701,302392000,7169000
19143,9,2005,"21,000 to 23,999",Tulare,7450,2529,2339,9095,167424000,525000
19144,3,2012,"3,000 to 5,999",Tulare,6427,794,1049,3477,29441000,20000
19145,9,2014,"21,000 to 23,999",Tulare,8328,2346,2284,10923,187160000,353000
19146,23,2016,"300,000 to 399,999",Tulare,530,449,525,464,182004000,12350000
19147,1,2006,Zero and Deficit,Tulare,1614,850,19,964,-209860000,7000
19148,18,2009,"90,000 to 99,999",Tulare,2596,2152,2584,3020,246042000,7775000
19149,13,2004,"35,000 to 39,999",Tulare,5815,3123,3393,6940,217655000,1913000
19150,18,2013,"80,000 to 89,999",Tulare,3729,2789,3631,4491,315733000,7342000
19151,22,2012,"200,000 to 299,999",Tulare,1207,1076,1193,1066,287445000,16970000
19152,4,2016,"6,000 to 8,999",Tulare,8321,911,1362,4742,62814000,53000
19153,1,2012,Zero and Deficit,Tulare,1986,958,35,960,-557250000,168000
19154,26,2014,"1,000,000 and over",Tulare,153,133,152,98,386386000,37648000
19155,14,2004,"40,000 to 49,999",Tulare,9719,5938,7157,11658,434582000,5007000
19156,17,2016,"70,000 to 79,999",Tulare,5779,3658,5388,6665,432494000,8296000
19157,8,2009,"18,000 to 20,999",Tulare,8244,2472,2675,9989,160672000,372000
19158,8,2007,"18,000 to 20,999",Tulare,8403,2321,2527,9265,163645000,325000
19159,4,2008,"6,000 to 8,999",Tulare,8159,1055,1106,5674,61742000,44000
19160,3,2015,"3,000 to 5,999",Tulare,6480,617,1049,2952,29660000,16000
19161,26,2006,"1,000,000 and over",Tulare,129,115,128,120,334169000,28000000
19162,26,2015,"1,000,000 and over",Tulare,162,136,162,117,419449000,43179000
19163,20,2008,"100,000 to 149,999",Tulare,7061,6290,7018,8467,847878000,29750000
19164,13,2016,"35,000 to 39,999",Tulare,9601,3791,3710,13571,358966000,1992000
19165,8,2003,"18,000 to 20,999",Tulare,7772,2542,2346,8828,151357000,420000
19166,11,2005,"27,000 to 29,999",Tulare,5938,2483,2054,7725,168964000,799000
19167,17,2010,"70,000 to 79,999",Tulare,4447,3214,4386,5086,332595000,8543000
19168,11,2015,"27,000 to 29,999",Tulare,7297,2394,2456,9731,207901000,742000
19169,25,2008,"500,000 to 999,999",Tulare,261,235,259,243,176572000,13909000
19170,8,2014,"18,000 to 20,999",Tulare,9316,2204,2679,11475,181550000,284000
19171,15,2015,"50,000 to 59,999",Tulare,8809,4701,6252,10645,482478000,5669000
19172,22,2014,"200,000 to 299,999",Tulare,1542,1336,1529,1395,367033000,21876000
19173,16,2004,"60,000 to 69,999",Tulare,5272,4030,5096,6047,341318000,7134000
19174,1,2005,Zero and Deficit,Tulare,1486,732,26,775,-143397000,30000
19175,4,2009,"6,000 to 8,999",Tulare,8884,1397,1004,7309,67060000,52000
19176,13,2011,"35,000 to 39,999",Tulare,7203,3367,2960,10896,269223000,1558000
19177,5,2016,"9,000 to 11,999",Tulare,10409,1255,1076,7760,109454000,72000
19178,23,2013,"300,000 to 399,999",Tulare,413,363,407,385,142506000,9570000
19179,3,2016,"3,000 to 5,999",Tulare,6212,587,992,2596,28484000,22000
19180,6,2015,"12,000 to 14,999",Tulare,10719,1612,1642,11037,144678000,82000
19181,8,2008,"18,000 to 20,999",Tulare,8601,2336,2493,9978,167550000,282000
19182,25,2014,"500,000 to 999,999",Tulare,386,342,378,365,260206000,20403000
19183,19,2014,"90,000 to 99,999",Tulare,3075,2351,3038,3660,291399000,7851000
19184,6,2010,"12,000 to 14,999",Tulare,10366,2171,2022,12830,139566000,126000
19185,11,2009,"30,000 to 34,999",Tulare,9137,3837,5788,13635,295998000,1907000
19186,25,2007,"500,000 to 999,999",Tulare,310,262,309,254,213197000,16720000
19187,19,2013,"90,000 to 99,999",Tulare,2917,2364,2873,3447,276668000,7381000
19188,8,2012,"18,000 to 20,999",Tulare,8932,2412,2365,11692,173944000,252000
19189,12,2007,"30,000 to 34,999",Tulare,9093,3930,3517,12391,294507000,1574000
19190,26,2005,"1,000,000 and over",Tulare,134,115,132,127,349987000,30798000
19191,19,2010,"90,000 to 99,999",Tulare,2704,2248,2693,3221,256617000,8190000
19192,11,2006,"27,000 to 29,999",Tulare,6255,2495,2145,8316,178181000,783000
19193,3,2007,"3,000 to 5,999",Tulare,7028,736,1481,3512,31945000,28000
19194,14,2014,"40,000 to 49,999",Tulare,11711,5783,6126,15750,523379000,4145000
19195,21,2006,"150,000 to 199,999",Tulare,1699,1527,1689,1721,289879000,14999000
19196,6,2012,"12,000 to 14,999",Tulare,10088,1898,1503,12005,135915000,73000
19197,16,2011,"60,000 to 69,999",Tulare,5955,3855,5185,7188,385658000,5998000
19198,24,2016,"400,000 to 499,999",Tulare,287,250,286,249,127603000,9397000
19199,24,2003,"400,000 to 499,999",Tulare,121,109,120,120,53659000,4062000
19200,20,2015,"100,000 to 149,999",Tulare,8483,7142,8432,10027,1022216000,36683000
19201,12,2011,"30,000 to 34,999",Tulare,9477,4006,2970,15487,306958000,1269000
19202,24,2008,"400,000 to 499,999",Tulare,182,155,179,200,80768000,5777000
19203,3,2008,"3,000 to 5,999",Tulare,6605,741,1235,3355,30040000,21000
19204,10,2004,"24,000 to 26,999",Tulare,6422,2491,2147,7956,163484000,668000
19205,15,2011,"50,000 to 59,999",Tulare,7561,4438,5586,9540,413854000,4860000
19206,17,2014,"70,000 to 79,999",Tulare,4949,3293,4689,5727,370240000,7365000
19207,19,2006,"90,000 to 99,999",Tulare,2508,2143,2484,2922,237730000,6967000
19208,26,2004,"1,000,000 and over",Tulare,105,94,100,98,216230000,17785000
19209,17,2007,"70,000 to 79,999",Tulare,4699,3521,4483,5617,351582000,7453000
19210,17,2013,"70,000 to 79,999",Tulare,4919,3342,4640,5857,367778000,7335000
19211,13,2012,"35,000 to 39,999",Tulare,7324,3429,2977,10805,273967000,1578000
19212,24,2011,"400,000 to 499,999",Tulare,197,167,193,164,87082000,6174000
19213,4,2014,"6,000 to 8,999",Tulare,8387,970,1211,5370,63530000,50000
19214,1,2009,"24,000 to 26,999",Tulare,7312,2542,2970,10294,186207000,751000
19215,2,2010,"1 to 2,999",Tulare,5179,842,167,2374,6997000,4000
19216,7,2003,"15,000 to 17,999",Tulare,8257,2351,2568,8498,136124000,256000
19217,8,2013,"18,000 to 20,999",Tulare,8919,2313,2283,11583,173711000,230000
19218,15,2007,"50,000 to 59,999",Tulare,7739,4948,6175,9119,423839000,5558000
19219,22,2006,"200,000 to 299,999",Tulare,1037,906,1031,1030,248027000,15238000
19220,17,2008,"70,000 to 79,999",Tulare,4739,3521,4489,5456,354287000,7074000
19221,22,2013,"200,000 to 299,999",Tulare,1292,1146,1279,1225,306438000,18178000
19222,9,2006,"21,000 to 23,999",Tulare,7567,2371,2220,9324,169976000,483000
19223,18,2015,"80,000 to 89,999",Tulare,4082,2869,3986,4770,345686000,8145000
19224,23,2007,"300,000 to 399,999",Tulare,382,329,380,339,131476000,8990000
19225,24,2010,"400,000 to 499,999",Tulare,153,136,152,126,67485000,5161000
19226,2,2014,"1 to 2,999",Tulare,3951,566,136,1253,5824000,3000
19227,1,2014,Zero and Deficit,Tulare,1647,753,44,656,-412179000,245000
19228,22,2009,"300,000 to 399,999",Tulare,306,274,302,298,104307000,7293000
19229,9,2015,"21,000 to 23,999",Tulare,8585,2268,2527,10678,192927000,381000
19230,25,2005,"500,000 to 999,999",Tulare,297,269,295,230,201448000,15879000
19231,26,2008,"1,000,000 and over",Tulare,131,109,128,96,311407000,25775000
19232,6,2004,"12,000 to 14,999",Tulare,8527,2028,2197,8668,114901000,138000
19233,3,2004,"3,000 to 5,999",Tulare,7249,871,1564,4263,33154000,29000
19234,7,2013,"15,000 to 17,999",Tulare,10089,2053,2263,12207,166292000,159000
19235,22,2011,"200,000 to 299,999",Tulare,1119,994,1114,967,266625000,15883000
19236,6,2005,"12,000 to 14,999",Tulare,9041,1790,2241,9211,121931000,139000
19237,2,2011,"1 to 2,999",Tulare,4875,690,172,2017,6560000,4000
19238,10,2011,"24,000 to 26,999",Tulare,7569,2700,2023,11498,192857000,497000
19239,7,2005,"15,000 to 17,999",Tulare,8657,2314,2635,9342,142584000,239000
19240,14,2003,"40,000 to 49,999",Tulare,9322,5933,7235,10998,416001000,4919000
19241,16,2007,"60,000 to 69,999",Tulare,5796,4053,5258,6535,375498000,6597000
19242,16,2016,"60,000 to 69,999",Tulare,7178,4278,6002,8563,464717000,6890000
19243,7,2008,"15,000 to 17,999",Tulare,8848,2091,2416,9906,145903000,172000
19244,16,2005,"60,000 to 69,999",Tulare,5437,4062,5123,6372,352134000,6802000
19245,4,2004,"6,000 to 8,999",Tulare,9056,1312,1126,7114,68232000,52000
19246,5,2015,"9,000 to 11,999",Tulare,10350,1294,961,8497,108666000,66000
